code,country,stateOrRegion,assetClass,year,unitOfMeasurement,greenHouseGasEmissionFactor
MNE,Montenegro,Montenegro,"Retail, High Street",2020,kgCO2e/m2/year,164.0547638
MNG,Mongolia,Mongolia,"Retail, High Street",2020,kgCO2e/m2/year,212.9891968
MOZ,Mozambique,Mozambique,"Retail, High Street",2020,kgCO2e/m2/year,67.08087921
MRT,Mauritania,Mauritania,"Retail, High Street",2020,kgCO2e/m2/year,32.66893768
MSR,Montserrat,Montserrat,"Retail, High Street",2020,kgCO2e/m2/year,169.201355
MUS,Mauritius,Mauritius,"Retail, High Street",2020,kgCO2e/m2/year,113.9526596
MWI,Malawi,Malawi,"Retail, High Street",2020,kgCO2e/m2/year,59.9575882
MYS,Malaysia,Malaysia,"Retail, High Street",2020,kgCO2e/m2/year,169.6911456
NAM,Namibia,Namibia,"Retail, High Street",2020,kgCO2e/m2/year,66.08659363
NCL,New Caledonia,New Caledonia,"Retail, High Street",2020,kgCO2e/m2/year,225.8255005
NER,Niger,Niger,"Retail, High Street",2020,kgCO2e/m2/year,87.09160614
NGA,Nigeria,Nigeria,"Retail, High Street",2020,kgCO2e/m2/year,151.4223328
NIC,Nicaragua,Nicaragua,"Retail, High Street",2020,kgCO2e/m2/year,103.0972977
NLD,Netherlands,Netherlands,"Retail, High Street",2020,kgCO2e/m2/year,84.09276376
NOR,Norway,Norway,"Retail, High Street",2020,kgCO2e/m2/year,11.57739741
NPL,Nepal,Nepal,"Retail, High Street",2020,kgCO2e/m2/year,60.80253983
NRU,Nauru,Nauru,"Retail, High Street",2020,kgCO2e/m2/year,147.210907
NZL,New Zealand,New Zealand,"Retail, High Street",2020,kgCO2e/m2/year,51.31322479
OMN,Oman,Oman,"Retail, High Street",2020,kgCO2e/m2/year,103.5295715
PAK,Pakistan,Pakistan,"Retail, High Street",2020,kgCO2e/m2/year,19.97024727
PAN,Panama,Panama,"Retail, High Street",2020,kgCO2e/m2/year,98.06156921
PER,Peru,Peru,"Retail, High Street",2020,kgCO2e/m2/year,93.90673828
PHL,Philippines,Philippines,"Retail, High Street",2020,kgCO2e/m2/year,116.4524641
PNG,Papua New Guinea,Papua New Guinea,"Retail, High Street",2020,kgCO2e/m2/year,107.1388016
POL,Poland,Poland,"Retail, High Street",2020,kgCO2e/m2/year,193.3923509
PRI,Puerto Rico,Puerto Rico,"Retail, High Street",2020,kgCO2e/m2/year,239.9401855
PRK,"Korea, Democratic People's Republic of","Korea, Democratic People's Republic of","Retail, High Street",2020,kgCO2e/m2/year,93.52264404
PRT,Portugal,Portugal,"Retail, High Street",2020,kgCO2e/m2/year,49.98382608
PRY,Paraguay,Paraguay,"Retail, High Street",2020,kgCO2e/m2/year,79.15187836
PSE,"Palestine, State of","Palestine, State of","Retail, High Street",2020,kgCO2e/m2/year,48.02664948
PYF,French Polynesia,French Polynesia,"Retail, High Street",2020,kgCO2e/m2/year,153.7108612
QAT,Qatar,Qatar,"Retail, High Street",2020,kgCO2e/m2/year,91.92153168
ROU,Romania,Romania,"Retail, High Street",2020,kgCO2e/m2/year,87.96014918
RUS,Russian Federation,Russian Federation,"Retail, High Street",2020,kgCO2e/m2/year,81.41298676
RWA,Rwanda,Rwanda,"Retail, High Street",2020,kgCO2e/m2/year,87.93582916
SAU,Saudi Arabia,Saudi Arabia,"Retail, High Street",2020,kgCO2e/m2/year,113.9857864
SDN,Sudan,Sudan,"Retail, High Street",2020,kgCO2e/m2/year,54.95059204
SEN,Senegal,Senegal,"Retail, High Street",2020,kgCO2e/m2/year,63.06760025
SGP,Singapore,Singapore,"Retail, High Street",2020,kgCO2e/m2/year,163.6179122
SLB,Solomon Islands,Solomon Islands,"Retail, High Street",2020,kgCO2e/m2/year,145.5221405
SLE,Sierra Leone,Sierra Leone,"Retail, High Street",2020,kgCO2e/m2/year,93.57246399
SLV,El Salvador,El Salvador,"Retail, High Street",2020,kgCO2e/m2/year,108.8598938
SOM,Somalia,Somalia,"Retail, High Street",2020,kgCO2e/m2/year,114.7695389
SRB,Serbia,Serbia,"Retail, High Street",2020,kgCO2e/m2/year,84.28533173
SSD,South Sudan,South Sudan,"Retail, High Street",2020,kgCO2e/m2/year,138.735611
STP,Sao Tome and Principe,Sao Tome and Principe,"Retail, High Street",2020,kgCO2e/m2/year,120.815033
SUR,Suriname,Suriname,"Retail, High Street",2020,kgCO2e/m2/year,121.8913498
SVK,Slovakia,Slovakia,"Retail, High Street",2020,kgCO2e/m2/year,57.5785752
SVN,Slovenia,Slovenia,"Retail, High Street",2020,kgCO2e/m2/year,58.18853074
SWE,Sweden,Sweden,"Retail, High Street",2020,kgCO2e/m2/year,18.06999519
SWZ,Eswatini,Eswatini,"Retail, High Street",2020,kgCO2e/m2/year,105.7306824
SYC,Seychelles,Seychelles,"Retail, High Street",2020,kgCO2e/m2/year,137.4796906
SYR,Syrian Arab Republic,Syrian Arab Republic,"Retail, High Street",2020,kgCO2e/m2/year,164.5811005
TCA,Turks and Caicos Islands,Turks and Caicos Islands,"Retail, High Street",2020,kgCO2e/m2/year,147.6471558
TCD,Chad,Chad,"Retail, High Street",2020,kgCO2e/m2/year,49.62947845
TGO,Togo,Togo,"Retail, High Street",2020,kgCO2e/m2/year,136.9756165
THA,Thailand,Thailand,"Retail, High Street",2020,kgCO2e/m2/year,112.6773911
TJK,Tajikistan,Tajikistan,"Retail, High Street",2020,kgCO2e/m2/year,55.49357605
TKM,Turkmenistan,Turkmenistan,"Retail, High Street",2020,kgCO2e/m2/year,154.5266418
TLS,Timor-Leste,Timor-Leste,"Retail, High Street",2020,kgCO2e/m2/year,208.8105927
TON,Tonga,Tonga,"Retail, High Street",2020,kgCO2e/m2/year,115.4238358
TTO,Trinidad and Tobago,Trinidad and Tobago,"Retail, High Street",2020,kgCO2e/m2/year,160.3031158
TUN,Tunisia,Tunisia,"Retail, High Street",2020,kgCO2e/m2/year,10.64502048
TUR,Turkey,Turkey,"Retail, High Street",2020,kgCO2e/m2/year,85.0858078
TWN,Taiwan,Taiwan,"Retail, High Street",2020,kgCO2e/m2/year,147.5437927
TZA,"Tanzania, United Republic of","Tanzania, United Republic of","Retail, High Street",2020,kgCO2e/m2/year,88.81859589
UGA,Uganda,Uganda,"Retail, High Street",2020,kgCO2e/m2/year,57.35095215
UKR,Ukraine,Ukraine,"Retail, High Street",2020,kgCO2e/m2/year,78.3532486
URY,Uruguay,Uruguay,"Retail, High Street",2020,kgCO2e/m2/year,79.11614227
USA,United States of America average,United States of America average,"Retail, High Street",2020,kgCO2e/m2/year,89.77771985
UZB,Uzbekistan,Uzbekistan,"Retail, High Street",2020,kgCO2e/m2/year,125.2314987
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,"Retail, High Street",2020,kgCO2e/m2/year,120.1582794
VEN,"Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of","Retail, High Street",2020,kgCO2e/m2/year,107.1387329
VGB,Virgin Islands (British),Virgin Islands (British),"Retail, High Street",2020,kgCO2e/m2/year,119.6701126
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),"Retail, High Street",2020,kgCO2e/m2/year,135.4305878
VNM,Viet Nam,Viet Nam,"Retail, High Street",2020,kgCO2e/m2/year,111.2458801
VUT,Vanuatu,Vanuatu,"Retail, High Street",2020,kgCO2e/m2/year,115.1751328
WSM,Samoa,Samoa,"Retail, High Street",2020,kgCO2e/m2/year,117.9479218
YEM,Yemen,Yemen,"Retail, High Street",2020,kgCO2e/m2/year,9.966109276
ZAF,South Africa,South Africa,"Retail, High Street",2020,kgCO2e/m2/year,150.9035645
ZMB,Zambia,Zambia,"Retail, High Street",2020,kgCO2e/m2/year,66.5697403
ZWE,Zimbabwe,Zimbabwe,"Retail, High Street",2020,kgCO2e/m2/year,83.86486053
ABW,Aruba,Aruba,"Retail, Shopping Center",2020,kgCO2e/m2/year,130.9667969
AFG,Afghanistan,Afghanistan,"Retail, Shopping Center",2020,kgCO2e/m2/year,57.57401657
AGO,Angola,Angola,"Retail, Shopping Center",2020,kgCO2e/m2/year,67.69750214
ALB,Albania,Albania,"Retail, Shopping Center",2020,kgCO2e/m2/year,56.43172836
ARE,United Arab Emirates,United Arab Emirates,"Retail, Shopping Center",2020,kgCO2e/m2/year,128.1702728
ARG,Argentina,Argentina,"Retail, Shopping Center",2020,kgCO2e/m2/year,83.01626587
ARM,Armenia,Armenia,"Retail, Shopping Center",2020,kgCO2e/m2/year,76.47940826
ASM,American Samoa,American Samoa,"Retail, Shopping Center",2020,kgCO2e/m2/year,118.3380356
ATG,Antigua and Barbuda,Antigua and Barbuda,"Retail, Shopping Center",2020,kgCO2e/m2/year,118.5458221
AUS,Australia,Australia,"Retail, Shopping Center",2020,kgCO2e/m2/year,255.4808823
AUT,Austria,Austria,"Retail, Shopping Center",2020,kgCO2e/m2/year,46.86058306
AZE,Azerbaijan,Azerbaijan,"Retail, Shopping Center",2020,kgCO2e/m2/year,200.4203949
BDI,Burundi,Burundi,"Retail, Shopping Center",2020,kgCO2e/m2/year,96.09433746
BEL,Belgium,Belgium,"Retail, Shopping Center",2020,kgCO2e/m2/year,62.84008231
BEN,Benin,Benin,"Retail, Shopping Center",2020,kgCO2e/m2/year,125.7925262
BFA,Burkina Faso,Burkina Faso,"Retail, Shopping Center",2020,kgCO2e/m2/year,94.27266693
BGD,Bangladesh,Bangladesh,"Retail, Shopping Center",2020,kgCO2e/m2/year,55.69329071
BGR,Bulgaria,Bulgaria,"Retail, Shopping Center",2020,kgCO2e/m2/year,76.51466385
BHR,Bahrain,Bahrain,"Retail, Shopping Center",2020,kgCO2e/m2/year,233.8681946
BHS,Bahamas,Bahamas,"Retail, Shopping Center",2020,kgCO2e/m2/year,226.3137512
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,"Retail, Shopping Center",2020,kgCO2e/m2/year,76.33559418
BLR,Belarus,Belarus,"Retail, Shopping Center",2020,kgCO2e/m2/year,75.02702332
BLZ,Belize,Belize,"Retail, Shopping Center",2020,kgCO2e/m2/year,86.69129944
BMU,Bermuda,Bermuda,"Retail, Shopping Center",2020,kgCO2e/m2/year,142.4107971
BOL,Bolivia,Bolivia,"Retail, Shopping Center",2020,kgCO2e/m2/year,91.45730591
BRA,Brazil,Brazil,"Retail, Shopping Center",2020,kgCO2e/m2/year,42.73438304
BRB,Barbados,Barbados,"Retail, Shopping Center",2020,kgCO2e/m2/year,129.9683075
BRN,Brunei Darussalam,Brunei Darussalam,"Retail, Shopping Center",2020,kgCO2e/m2/year,145.9512329
BTN,Bhutan,Bhutan,"Retail, Shopping Center",2020,kgCO2e/m2/year,122.5334854
BWA,Botswana,Botswana,"Retail, Shopping Center",2020,kgCO2e/m2/year,198.8159637
CAF,Central African Republic,Central African Republic,"Retail, Shopping Center",2020,kgCO2e/m2/year,86.68945313
CAN,Canada,Canada,"Retail, Shopping Center",2020,kgCO2e/m2/year,54.05825721
CHE,Switzerland,Switzerland,"Retail, Shopping Center",2020,kgCO2e/m2/year,22.13925539
CHL,Chile,Chile,"Retail, Shopping Center",2020,kgCO2e/m2/year,88.94626617
CHN,China,China,"Retail, Shopping Center",2020,kgCO2e/m2/year,100.3130902
CIV,Ivory Coast,Ivory Coast,"Retail, Shopping Center",2020,kgCO2e/m2/year,120.7163086
CMR,Cameroon,Cameroon,"Retail, Shopping Center",2020,kgCO2e/m2/year,104.7175598
COD,"Congo, Democratic Republic of the","Congo, Democratic Republic of the","Retail, Shopping Center",2020,kgCO2e/m2/year,58.58345795
COG,Congo,Congo,"Retail, Shopping Center",2020,kgCO2e/m2/year,137.2096405
COL,Colombia,Colombia,"Retail, Shopping Center",2020,kgCO2e/m2/year,79.16104126
COM,Comoros,Comoros,"Retail, Shopping Center",2020,kgCO2e/m2/year,98.10412598
CPV,Cabo Verde,Cabo Verde,"Retail, Shopping Center",2020,kgCO2e/m2/year,98.44566345
CRI,Costa Rica,Costa Rica,"Retail, Shopping Center",2020,kgCO2e/m2/year,81.62062836
CUB,Cuba,Cuba,"Retail, Shopping Center",2020,kgCO2e/m2/year,43.84724808
CYM,Cayman Islands,Cayman Islands,"Retail, Shopping Center",2020,kgCO2e/m2/year,133.5196228
CYP,Cyprus,Cyprus,"Retail, Shopping Center",2020,kgCO2e/m2/year,176.2682969
CZE,Czech Republic,Czech Republic,"Retail, Shopping Center",2020,kgCO2e/m2/year,98.41423639
DEU,Germany,Germany,"Retail, Shopping Center",2020,kgCO2e/m2/year,126.3117178
DJI,Djibouti,Djibouti,"Retail, Shopping Center",2020,kgCO2e/m2/year,102.9489594
DMA,Dominica,Dominica,"Retail, Shopping Center",2020,kgCO2e/m2/year,94.78795624
DNK,Denmark,Denmark,"Retail, Shopping Center",2020,kgCO2e/m2/year,43.12665987
DOM,Dominican Republic,Dominican Republic,"Retail, Shopping Center",2020,kgCO2e/m2/year,104.4780273
DZA,Algeria,Algeria,"Retail, Shopping Center",2020,kgCO2e/m2/year,51.3776207
ECU,Ecuador,Ecuador,"Retail, Shopping Center",2020,kgCO2e/m2/year,62.18791199
EGY,Egypt,Egypt,"Retail, Shopping Center",2020,kgCO2e/m2/year,31.8268013
ERI,Eritrea,Eritrea,"Retail, Shopping Center",2020,kgCO2e/m2/year,60.47904968
ESP,Spain,Spain,"Retail, Shopping Center",2020,kgCO2e/m2/year,27.33336745
EST,Estonia,Estonia,"Retail, Shopping Center",2020,kgCO2e/m2/year,231.032936
ETH,Ethiopia,Ethiopia,"Retail, Shopping Center",2020,kgCO2e/m2/year,52.6779747
FIN,Finland,Finland,"Retail, Shopping Center",2020,kgCO2e/m2/year,66.96685897
FJI,Fiji,Fiji,"Retail, Shopping Center",2020,kgCO2e/m2/year,89.7807312
FRA,France,France,"Retail, Shopping Center",2020,kgCO2e/m2/year,24.95216041
FRO,Faroe Islands,Faroe Islands,"Retail, Shopping Center",2020,kgCO2e/m2/year,150.229126
GAB,Gabon,Gabon,"Retail, Shopping Center",2020,kgCO2e/m2/year,98.87846375
GBR,United Kingdom,United Kingdom,"Retail, Shopping Center",2020,kgCO2e/m2/year,52.73317361
GEO,Georgia,Georgia,"Retail, Shopping Center",2020,kgCO2e/m2/year,67.18651581
GHA,Ghana,Ghana,"Retail, Shopping Center",2020,kgCO2e/m2/year,112.1587601
GIB,Gibraltar,Gibraltar,"Retail, Shopping Center",2020,kgCO2e/m2/year,126.6440887
GIN,Guinea,Guinea,"Retail, Shopping Center",2020,kgCO2e/m2/year,99.79033661
GMB,Gambia,Gambia,"Retail, Shopping Center",2020,kgCO2e/m2/year,122.611412
GNB,Guinea-Bissau,Guinea-Bissau,"Retail, Shopping Center",2020,kgCO2e/m2/year,107.4773026
GNQ,Equatorial Guinea,Equatorial Guinea,"Retail, Shopping Center",2020,kgCO2e/m2/year,103.7917328
GRC,Greece,Greece,"Retail, Shopping Center",2020,kgCO2e/m2/year,253.8147159
GRD,Grenada,Grenada,"Retail, Shopping Center",2020,kgCO2e/m2/year,94.37021637
GRL,Greenland,Greenland,"Retail, Shopping Center",2020,kgCO2e/m2/year,181.7283478
GTM,Guatemala,Guatemala,"Retail, Shopping Center",2020,kgCO2e/m2/year,91.96289063
GUM,Guam,Guam,"Retail, Shopping Center",2020,kgCO2e/m2/year,131.521225
GUY,Guyana,Guyana,"Retail, Shopping Center",2020,kgCO2e/m2/year,95.91449738
HKG,Hong Kong,Hong Kong,"Retail, Shopping Center",2020,kgCO2e/m2/year,253.8147159
HND,Honduras,Honduras,"Retail, Shopping Center",2020,kgCO2e/m2/year,87.36511993
HRV,Croatia,Croatia,"Retail, Shopping Center",2020,kgCO2e/m2/year,70.68982099
HTI,Haiti,Haiti,"Retail, Shopping Center",2020,kgCO2e/m2/year,106.6572723
HUN,Hungary,Hungary,"Retail, Shopping Center",2020,kgCO2e/m2/year,100.3130902
IDN,Indonesia,Indonesia,"Retail, Shopping Center",2020,kgCO2e/m2/year,78.06005859
IND,India,India,"Retail, Shopping Center",2020,kgCO2e/m2/year,89.63115409
IRL,Ireland,Ireland,"Retail, Shopping Center",2020,kgCO2e/m2/year,163.1667563
IRN,"Iran, Islamic Republic of","Iran, Islamic Republic of","Retail, Shopping Center",2020,kgCO2e/m2/year,34.43227386
IRQ,Iraq,Iraq,"Retail, Shopping Center",2020,kgCO2e/m2/year,114.0590668
ISL,Iceland,Iceland,"Retail, Shopping Center",2020,kgCO2e/m2/year,185.5996246
ISR,Israel,Israel,"Retail, Shopping Center",2020,kgCO2e/m2/year,128.3419037
ITA,Italy,Italy,"Retail, Shopping Center",2020,kgCO2e/m2/year,85.58716471
JAM,Jamaica,Jamaica,"Retail, Shopping Center",2020,kgCO2e/m2/year,76.28488922
JOR,Jordan,Jordan,"Retail, Shopping Center",2020,kgCO2e/m2/year,52.74284744
JPN,Japan,Japan,"Retail, Shopping Center",2020,kgCO2e/m2/year,126.3117178
KAZ,Kazakhstan,Kazakhstan,"Retail, Shopping Center",2020,kgCO2e/m2/year,199.6303864
KEN,Kenya,Kenya,"Retail, Shopping Center",2020,kgCO2e/m2/year,71.44916534
KGZ,Kyrgyzstan,Kyrgyzstan,"Retail, Shopping Center",2020,kgCO2e/m2/year,56.76035309
KHM,Cambodia,Cambodia,"Retail, Shopping Center",2020,kgCO2e/m2/year,66.75026703
KIR,Kiribati,Kiribati,"Retail, Shopping Center",2020,kgCO2e/m2/year,115.5448456
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,"Retail, Shopping Center",2020,kgCO2e/m2/year,150.141098
KOR,South Korea,South Korea,"Retail, Shopping Center",2020,kgCO2e/m2/year,85.58716471
KSV,Kosovo,Kosovo,"Retail, Shopping Center",2020,kgCO2e/m2/year,210.6305389
KWT,Kuwait,Kuwait,"Retail, Shopping Center",2020,kgCO2e/m2/year,106.2929611
LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,"Retail, Shopping Center",2020,kgCO2e/m2/year,85.01248932
LBN,Lebanon,Lebanon,"Retail, Shopping Center",2020,kgCO2e/m2/year,98.29966736
LBR,Liberia,Liberia,"Retail, Shopping Center",2020,kgCO2e/m2/year,83.83709717
LBY,Libya,Libya,"Retail, Shopping Center",2020,kgCO2e/m2/year,176.5632782
LCA,Saint Lucia,Saint Lucia,"Retail, Shopping Center",2020,kgCO2e/m2/year,112.9067535
LKA,Sri Lanka,Sri Lanka,"Retail, Shopping Center",2020,kgCO2e/m2/year,37.78199387
LSO,Lesotho,Lesotho,"Retail, Shopping Center",2020,kgCO2e/m2/year,53.20618439
LTU,Lithuania,Lithuania,"Retail, Shopping Center",2020,kgCO2e/m2/year,89.63115409
LUX,Luxembourg,Luxembourg,"Retail, Shopping Center",2020,kgCO2e/m2/year,142.2684563
LVA,Latvia,Latvia,"Retail, Shopping Center",2020,kgCO2e/m2/year,255.4808823
MAC,Macao,Macao,"Retail, Shopping Center",2020,kgCO2e/m2/year,124.2023544
MAR,Morocco,Morocco,"Retail, Shopping Center",2020,kgCO2e/m2/year,0.62445
MDA,Moldova,Moldova,"Retail, Shopping Center",2020,kgCO2e/m2/year,73.79327393
MDG,Madagascar,Madagascar,"Retail, Shopping Center",2020,kgCO2e/m2/year,77.90536499
MDV,Maldives,Maldives,"Retail, Shopping Center",2020,kgCO2e/m2/year,101.4246063
MEX,Mexico,Mexico,"Retail, Shopping Center",2020,kgCO2e/m2/year,89.82456349
MKD,North Macedonia,North Macedonia,"Retail, Shopping Center",2020,kgCO2e/m2/year,136.9851837
MLI,Mali,Mali,"Retail, Shopping Center",2020,kgCO2e/m2/year,42.35946274
MLT,Malta,Malta,"Retail, Shopping Center",2020,kgCO2e/m2/year,97.72359433
MMR,Myanmar,Myanmar,"Retail, Shopping Center",2020,kgCO2e/m2/year,75.14292908
MNE,Montenegro,Montenegro,"Retail, Shopping Center",2020,kgCO2e/m2/year,130.4857635
MNG,Mongolia,Mongolia,"Retail, Shopping Center",2020,kgCO2e/m2/year,203.5057373
MOZ,Mozambique,Mozambique,"Retail, Shopping Center",2020,kgCO2e/m2/year,66.13722992
MRT,Mauritania,Mauritania,"Retail, Shopping Center",2020,kgCO2e/m2/year,37.94385529
MSR,Montserrat,Montserrat,"Retail, Shopping Center",2020,kgCO2e/m2/year,147.6686859
MUS,Mauritius,Mauritius,"Retail, Shopping Center",2020,kgCO2e/m2/year,102.0673599
MWI,Malawi,Malawi,"Retail, Shopping Center",2020,kgCO2e/m2/year,58.77920151
MYS,Malaysia,Malaysia,"Retail, Shopping Center",2020,kgCO2e/m2/year,142.2684563
NAM,Namibia,Namibia,"Retail, Shopping Center",2020,kgCO2e/m2/year,60.29940796
NCL,New Caledonia,New Caledonia,"Retail, Shopping Center",2020,kgCO2e/m2/year,228.1461334
NER,Niger,Niger,"Retail, Shopping Center",2020,kgCO2e/m2/year,99.01502228
NGA,Nigeria,Nigeria,"Retail, Shopping Center",2020,kgCO2e/m2/year,130.3335724
NIC,Nicaragua,Nicaragua,"Retail, Shopping Center",2020,kgCO2e/m2/year,87.2420578
NLD,Netherlands,Netherlands,"Retail, Shopping Center",2020,kgCO2e/m2/year,79.37713511
NOR,Norway,Norway,"Retail, Shopping Center",2020,kgCO2e/m2/year,5.581215928
NPL,Nepal,Nepal,"Retail, Shopping Center",2020,kgCO2e/m2/year,52.40651321
NRU,Nauru,Nauru,"Retail, Shopping Center",2020,kgCO2e/m2/year,115.627655
NZL,New Zealand,New Zealand,"Retail, Shopping Center",2020,kgCO2e/m2/year,50.27168274
OMN,Oman,Oman,"Retail, Shopping Center",2020,kgCO2e/m2/year,107.5730591
PAK,Pakistan,Pakistan,"Retail, Shopping Center",2020,kgCO2e/m2/year,34.3926506
PAN,Panama,Panama,"Retail, Shopping Center",2020,kgCO2e/m2/year,88.75164795
PER,Peru,Peru,"Retail, Shopping Center",2020,kgCO2e/m2/year,84.90599823
PHL,Philippines,Philippines,"Retail, Shopping Center",2020,kgCO2e/m2/year,97.72359433
PNG,Papua New Guinea,Papua New Guinea,"Retail, Shopping Center",2020,kgCO2e/m2/year,98.74459839
POL,Poland,Poland,"Retail, Shopping Center",2020,kgCO2e/m2/year,185.6771197
PRI,Puerto Rico,Puerto Rico,"Retail, Shopping Center",2020,kgCO2e/m2/year,241.5176849
PRK,"Korea, Democratic People's Republic of","Korea, Democratic People's Republic of","Retail, Shopping Center",2020,kgCO2e/m2/year,80.15733337
PRT,Portugal,Portugal,"Retail, Shopping Center",2020,kgCO2e/m2/year,46.39426137
PRY,Paraguay,Paraguay,"Retail, Shopping Center",2020,kgCO2e/m2/year,79.09114075
PSE,"Palestine, State of","Palestine, State of","Retail, Shopping Center",2020,kgCO2e/m2/year,35.46053314
PYF,French Polynesia,French Polynesia,"Retail, Shopping Center",2020,kgCO2e/m2/year,153.0414734
QAT,Qatar,Qatar,"Retail, Shopping Center",2020,kgCO2e/m2/year,111.0532684
ROU,Romania,Romania,"Retail, Shopping Center",2020,kgCO2e/m2/year,80.19737356
RUS,Russian Federation,Russian Federation,"Retail, Shopping Center",2020,kgCO2e/m2/year,68.806427
RWA,Rwanda,Rwanda,"Retail, Shopping Center",2020,kgCO2e/m2/year,91.79732513
SAU,Saudi Arabia,Saudi Arabia,"Retail, Shopping Center",2020,kgCO2e/m2/year,127.3518524
SDN,Sudan,Sudan,"Retail, Shopping Center",2020,kgCO2e/m2/year,45.41464233
SEN,Senegal,Senegal,"Retail, Shopping Center",2020,kgCO2e/m2/year,67.49980164
SGP,Singapore,Singapore,"Retail, Shopping Center",2020,kgCO2e/m2/year,163.1667563
SLB,Solomon Islands,Solomon Islands,"Retail, Shopping Center",2020,kgCO2e/m2/year,114.6791229
SLE,Sierra Leone,Sierra Leone,"Retail, Shopping Center",2020,kgCO2e/m2/year,87.16691589
SLV,El Salvador,El Salvador,"Retail, Shopping Center",2020,kgCO2e/m2/year,86.04889679
SOM,Somalia,Somalia,"Retail, Shopping Center",2020,kgCO2e/m2/year,105.2342148
SRB,Serbia,Serbia,"Retail, Shopping Center",2020,kgCO2e/m2/year,78.16348267
SSD,South Sudan,South Sudan,"Retail, Shopping Center",2020,kgCO2e/m2/year,119.7091064
STP,Sao Tome and Principe,Sao Tome and Principe,"Retail, Shopping Center",2020,kgCO2e/m2/year,100.3731384
SUR,Suriname,Suriname,"Retail, Shopping Center",2020,kgCO2e/m2/year,99.85843658
SVK,Slovakia,Slovakia,"Retail, Shopping Center",2020,kgCO2e/m2/year,48.87457038
SVN,Slovenia,Slovenia,"Retail, Shopping Center",2020,kgCO2e/m2/year,50.3051952
SWE,Sweden,Sweden,"Retail, Shopping Center",2020,kgCO2e/m2/year,11.57347168
SWZ,Eswatini,Eswatini,"Retail, Shopping Center",2020,kgCO2e/m2/year,89.3207016
SYC,Seychelles,Seychelles,"Retail, Shopping Center",2020,kgCO2e/m2/year,121.2174683
SYR,Syrian Arab Republic,Syrian Arab Republic,"Retail, Shopping Center",2020,kgCO2e/m2/year,182.9200439
TCA,Turks and Caicos Islands,Turks and Caicos Islands,"Retail, Shopping Center",2020,kgCO2e/m2/year,130.7676239
TCD,Chad,Chad,"Retail, Shopping Center",2020,kgCO2e/m2/year,52.47179794
TGO,Togo,Togo,"Retail, Shopping Center",2020,kgCO2e/m2/year,120.9946442
THA,Thailand,Thailand,"Retail, Shopping Center",2020,kgCO2e/m2/year,98.01882935
TJK,Tajikistan,Tajikistan,"Retail, Shopping Center",2020,kgCO2e/m2/year,52.17049408
TKM,Turkmenistan,Turkmenistan,"Retail, Shopping Center",2020,kgCO2e/m2/year,185.1647491
TLS,Timor-Leste,Timor-Leste,"Retail, Shopping Center",2020,kgCO2e/m2/year,197.6859589
TON,Tonga,Tonga,"Retail, Shopping Center",2020,kgCO2e/m2/year,98.24037933
TTO,Trinidad and Tobago,Trinidad and Tobago,"Retail, Shopping Center",2020,kgCO2e/m2/year,139.9643402
TUN,Tunisia,Tunisia,"Retail, Shopping Center",2020,kgCO2e/m2/year,30.17425537
TUR,Turkey,Turkey,"Retail, Shopping Center",2020,kgCO2e/m2/year,78.66864777
TWN,Taiwan,Taiwan,"Retail, Shopping Center",2020,kgCO2e/m2/year,151.1309509
TZA,"Tanzania, United Republic of","Tanzania, United Republic of","Retail, Shopping Center",2020,kgCO2e/m2/year,77.07112885
UGA,Uganda,Uganda,"Retail, Shopping Center",2020,kgCO2e/m2/year,57.3293457
UKR,Ukraine,Ukraine,"Retail, Shopping Center",2020,kgCO2e/m2/year,61.37026596
URY,Uruguay,Uruguay,"Retail, Shopping Center",2020,kgCO2e/m2/year,77.84347534
USA,United States of America average,United States of America average,"Retail, Shopping Center",2020,kgCO2e/m2/year,95.41674663
UZB,Uzbekistan,Uzbekistan,"Retail, Shopping Center",2020,kgCO2e/m2/year,134.4609985
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,"Retail, Shopping Center",2020,kgCO2e/m2/year,94.77444458
VEN,"Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of","Retail, Shopping Center",2020,kgCO2e/m2/year,84.15070343
VGB,Virgin Islands (British),Virgin Islands (British),"Retail, Shopping Center",2020,kgCO2e/m2/year,94.91078186
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),"Retail, Shopping Center",2020,kgCO2e/m2/year,131.0312195
VNM,Viet Nam,Viet Nam,"Retail, Shopping Center",2020,kgCO2e/m2/year,93.83391571
VUT,Vanuatu,Vanuatu,"Retail, Shopping Center",2020,kgCO2e/m2/year,98.79272461
WSM,Samoa,Samoa,"Retail, Shopping Center",2020,kgCO2e/m2/year,97.80857849
YEM,Yemen,Yemen,"Retail, Shopping Center",2020,kgCO2e/m2/year,17.95691681
ZAF,South Africa,South Africa,"Retail, Shopping Center",2020,kgCO2e/m2/year,134.065567
