id,scope,level1,level2,level3,level4,level5,unitOfMeasurement,greenHouseGas,greenHouseGasEmissionFactor,yearOfData,yearOfRelease,reference,referenceFile,notes
6091,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,,km,kg CO2e of N2O,0.01059,2024,2024,"DESNZ, UK, 2024",13,
6092,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,,km,kg CO2e of CO2,1.07523,2024,2024,"DESNZ, UK, 2024",13,
6093,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,,km,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6094,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,,km,kg CO2e of N2O,0.01059,2024,2024,"DESNZ, UK, 2024",13,
6095,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,,km,kg CO2e of CO2,1.26877,2024,2024,"DESNZ, UK, 2024",13,
6096,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,,km,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6097,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,,km,kg CO2e of N2O,0.01059,2024,2024,"DESNZ, UK, 2024",13,
6098,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),Average laden,,km,kg CO2e of CO2,1.15263,2024,2024,"DESNZ, UK, 2024",13,
6099,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),Average laden,,km,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6623,Scope 3,Business travel- land,Cars (by market segment),Mini,Petrol,,miles,kg CO2e of N2O,NaN,2024,2024,"DESNZ, UK, 2024",13,
6100,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),Average laden,,km,kg CO2e of N2O,0.01059,2024,2024,"DESNZ, UK, 2024",13,
6101,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,,miles,kg CO2e of CO2,1.41894,2024,2024,"DESNZ, UK, 2024",13,
6102,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,,miles,kg CO2e of CH4,0.00037,2024,2024,"DESNZ, UK, 2024",13,
6103,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,,miles,kg CO2e of N2O,0.01704,2024,2024,"DESNZ, UK, 2024",13,
6104,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,,miles,kg CO2e of CO2,1.73042,2024,2024,"DESNZ, UK, 2024",13,
6105,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,,miles,kg CO2e of CH4,0.00037,2024,2024,"DESNZ, UK, 2024",13,
6106,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,,miles,kg CO2e of N2O,0.01704,2024,2024,"DESNZ, UK, 2024",13,
6107,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,,miles,kg CO2e of CO2,2.04189,2024,2024,"DESNZ, UK, 2024",13,
6108,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,,miles,kg CO2e of CH4,0.00037,2024,2024,"DESNZ, UK, 2024",13,
6109,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,,miles,kg CO2e of N2O,0.01704,2024,2024,"DESNZ, UK, 2024",13,
6110,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),Average laden,,miles,kg CO2e of CO2,1.85498,2024,2024,"DESNZ, UK, 2024",13,
6111,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),Average laden,,miles,kg CO2e of CH4,0.00037,2024,2024,"DESNZ, UK, 2024",13,
6112,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),Average laden,,miles,kg CO2e of N2O,0.01704,2024,2024,"DESNZ, UK, 2024",13,
6113,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,0% Laden,,km,kg CO2e of CO2,0.7785,2024,2024,"DESNZ, UK, 2024",13,
6114,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,0% Laden,,km,kg CO2e of CH4,0.00019,2024,2024,"DESNZ, UK, 2024",13,
6115,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,0% Laden,,km,kg CO2e of N2O,0.00888,2024,2024,"DESNZ, UK, 2024",13,
6116,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,50% Laden,,km,kg CO2e of CO2,0.92829,2024,2024,"DESNZ, UK, 2024",13,
6117,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,50% Laden,,km,kg CO2e of CH4,0.00019,2024,2024,"DESNZ, UK, 2024",13,
6118,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,50% Laden,,km,kg CO2e of N2O,0.00888,2024,2024,"DESNZ, UK, 2024",13,
6119,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,100% Laden,,km,kg CO2e of CO2,1.07808,2024,2024,"DESNZ, UK, 2024",13,
6120,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,100% Laden,,km,kg CO2e of CH4,0.00019,2024,2024,"DESNZ, UK, 2024",13,
6121,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,100% Laden,,km,kg CO2e of N2O,0.00888,2024,2024,"DESNZ, UK, 2024",13,
6122,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,Average laden,,km,kg CO2e of CO2,0.97528,2024,2024,"DESNZ, UK, 2024",13,
6123,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,Average laden,,km,kg CO2e of CH4,0.00019,2024,2024,"DESNZ, UK, 2024",13,
6124,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,Average laden,,km,kg CO2e of N2O,0.00888,2024,2024,"DESNZ, UK, 2024",13,
6125,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,0% Laden,,miles,kg CO2e of CO2,1.25287,2024,2024,"DESNZ, UK, 2024",13,
6126,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,0% Laden,,miles,kg CO2e of CH4,0.0003,2024,2024,"DESNZ, UK, 2024",13,
6127,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,0% Laden,,miles,kg CO2e of N2O,0.01429,2024,2024,"DESNZ, UK, 2024",13,
6128,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,50% Laden,,miles,kg CO2e of CO2,1.49393,2024,2024,"DESNZ, UK, 2024",13,
6129,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,50% Laden,,miles,kg CO2e of CH4,0.0003,2024,2024,"DESNZ, UK, 2024",13,
6130,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,50% Laden,,miles,kg CO2e of N2O,0.01429,2024,2024,"DESNZ, UK, 2024",13,
6131,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,100% Laden,,miles,kg CO2e of CO2,1.735,2024,2024,"DESNZ, UK, 2024",13,
6132,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,100% Laden,,miles,kg CO2e of CH4,0.0003,2024,2024,"DESNZ, UK, 2024",13,
6133,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,100% Laden,,miles,kg CO2e of N2O,0.01429,2024,2024,"DESNZ, UK, 2024",13,
6134,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,Average laden,,miles,kg CO2e of CO2,1.56955,2024,2024,"DESNZ, UK, 2024",13,
6135,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,Average laden,,miles,kg CO2e of CH4,0.0003,2024,2024,"DESNZ, UK, 2024",13,
6136,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All rigids,Average laden,,miles,kg CO2e of N2O,0.01429,2024,2024,"DESNZ, UK, 2024",13,
6137,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,,km,kg CO2e of CO2,0.69972,2024,2024,"DESNZ, UK, 2024",13,
6138,Scope 3,Business travel- land,Cars (by size),Small car,Petrol,,km,kg CO2e of N2O,0.00032,2024,2024,"DESNZ, UK, 2024",13,
6139,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,,km,kg CO2e of CH4,0.00012,2024,2024,"DESNZ, UK, 2024",13,
6140,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,,km,kg CO2e of N2O,0.01209,2024,2024,"DESNZ, UK, 2024",13,
6141,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,,km,kg CO2e of CO2,0.87465,2024,2024,"DESNZ, UK, 2024",13,
6142,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,,km,kg CO2e of CH4,0.00012,2024,2024,"DESNZ, UK, 2024",13,
6143,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,,km,kg CO2e of N2O,0.01209,2024,2024,"DESNZ, UK, 2024",13,
6144,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,,km,kg CO2e of CO2,1.04958,2024,2024,"DESNZ, UK, 2024",13,
6145,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,,km,kg CO2e of CH4,0.00012,2024,2024,"DESNZ, UK, 2024",13,
6146,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,,km,kg CO2e of N2O,0.01209,2024,2024,"DESNZ, UK, 2024",13,
6147,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,,km,kg CO2e of CO2,0.87465,2024,2024,"DESNZ, UK, 2024",13,
6148,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,,km,kg CO2e of CH4,0.00012,2024,2024,"DESNZ, UK, 2024",13,
6149,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,,km,kg CO2e of N2O,0.01209,2024,2024,"DESNZ, UK, 2024",13,
6150,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,,miles,kg CO2e of CO2,1.12609,2024,2024,"DESNZ, UK, 2024",13,
6151,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,,miles,kg CO2e of CH4,0.00019,2024,2024,"DESNZ, UK, 2024",13,
6152,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,,miles,kg CO2e of N2O,0.01944,2024,2024,"DESNZ, UK, 2024",13,
6153,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,,miles,kg CO2e of CO2,1.40762,2024,2024,"DESNZ, UK, 2024",13,
6154,Scope 3,Business travel- land,Cars (by market segment),Mini,Petrol,,km,kg CO2e of CH4,0.00036,2024,2024,"DESNZ, UK, 2024",13,
6155,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,,miles,kg CO2e of CH4,0.00019,2024,2024,"DESNZ, UK, 2024",13,
6156,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,,miles,kg CO2e of N2O,0.01944,2024,2024,"DESNZ, UK, 2024",13,
6157,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,,miles,kg CO2e of CO2,1.68914,2024,2024,"DESNZ, UK, 2024",13,
6158,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,,miles,kg CO2e of CH4,0.00019,2024,2024,"DESNZ, UK, 2024",13,
6159,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,,miles,kg CO2e of N2O,0.01944,2024,2024,"DESNZ, UK, 2024",13,
6160,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,,miles,kg CO2e of CO2,1.40762,2024,2024,"DESNZ, UK, 2024",13,
6161,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,,miles,kg CO2e of CH4,0.00019,2024,2024,"DESNZ, UK, 2024",13,
6162,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,,miles,kg CO2e of N2O,0.01944,2024,2024,"DESNZ, UK, 2024",13,
6163,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),0% Laden,,km,kg CO2e of CO2,0.71652,2024,2024,"DESNZ, UK, 2024",13,
6164,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),0% Laden,,km,kg CO2e of CH4,0.00015,2024,2024,"DESNZ, UK, 2024",13,
6165,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),0% Laden,,km,kg CO2e of N2O,0.01438,2024,2024,"DESNZ, UK, 2024",13,
6166,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),50% Laden,,km,kg CO2e of CO2,0.95536,2024,2024,"DESNZ, UK, 2024",13,
6167,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),50% Laden,,km,kg CO2e of CH4,0.00015,2024,2024,"DESNZ, UK, 2024",13,
6168,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),50% Laden,,km,kg CO2e of N2O,0.01438,2024,2024,"DESNZ, UK, 2024",13,
6169,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),100% Laden,,km,kg CO2e of CO2,1.1942,2024,2024,"DESNZ, UK, 2024",13,
6170,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),100% Laden,,km,kg CO2e of CH4,0.00015,2024,2024,"DESNZ, UK, 2024",13,
6171,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),100% Laden,,km,kg CO2e of N2O,0.01438,2024,2024,"DESNZ, UK, 2024",13,
6172,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),Average laden,,km,kg CO2e of CO2,1.04134,2024,2024,"DESNZ, UK, 2024",13,
6173,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),Average laden,,km,kg CO2e of CH4,0.00015,2024,2024,"DESNZ, UK, 2024",13,
6174,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),Average laden,,km,kg CO2e of N2O,0.01438,2024,2024,"DESNZ, UK, 2024",13,
6175,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),0% Laden,,miles,kg CO2e of CO2,1.15313,2024,2024,"DESNZ, UK, 2024",13,
6176,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),0% Laden,,miles,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6177,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),0% Laden,,miles,kg CO2e of N2O,0.02314,2024,2024,"DESNZ, UK, 2024",13,
6178,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),50% Laden,,miles,kg CO2e of CO2,1.53751,2024,2024,"DESNZ, UK, 2024",13,
6179,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),50% Laden,,miles,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6180,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),50% Laden,,miles,kg CO2e of N2O,0.02314,2024,2024,"DESNZ, UK, 2024",13,
6181,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),100% Laden,,miles,kg CO2e of CO2,1.92188,2024,2024,"DESNZ, UK, 2024",13,
6182,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),100% Laden,,miles,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6183,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),100% Laden,,miles,kg CO2e of N2O,0.02314,2024,2024,"DESNZ, UK, 2024",13,
6184,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),Average laden,,miles,kg CO2e of CO2,1.67588,2024,2024,"DESNZ, UK, 2024",13,
6185,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),Average laden,,miles,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6186,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Articulated (>33t),Average laden,,miles,kg CO2e of N2O,0.02314,2024,2024,"DESNZ, UK, 2024",13,
6187,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,0% Laden,,km,kg CO2e of CO2,0.71575,2024,2024,"DESNZ, UK, 2024",13,
6188,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,0% Laden,,km,kg CO2e of CH4,0.00015,2024,2024,"DESNZ, UK, 2024",13,
6189,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,0% Laden,,km,kg CO2e of N2O,0.01428,2024,2024,"DESNZ, UK, 2024",13,
6190,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,50% Laden,,km,kg CO2e of CO2,0.95168,2024,2024,"DESNZ, UK, 2024",13,
6191,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,50% Laden,,km,kg CO2e of CH4,0.00015,2024,2024,"DESNZ, UK, 2024",13,
6192,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,50% Laden,,km,kg CO2e of N2O,0.01428,2024,2024,"DESNZ, UK, 2024",13,
6193,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,100% Laden,,km,kg CO2e of CO2,1.1876,2024,2024,"DESNZ, UK, 2024",13,
6194,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,100% Laden,,km,kg CO2e of CH4,0.00015,2024,2024,"DESNZ, UK, 2024",13,
6195,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,100% Laden,,km,kg CO2e of N2O,0.01428,2024,2024,"DESNZ, UK, 2024",13,
6196,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,Average laden,,km,kg CO2e of CO2,1.03374,2024,2024,"DESNZ, UK, 2024",13,
6197,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,Average laden,,km,kg CO2e of CH4,0.00015,2024,2024,"DESNZ, UK, 2024",13,
6198,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,Average laden,,km,kg CO2e of N2O,0.01428,2024,2024,"DESNZ, UK, 2024",13,
6199,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,0% Laden,,miles,kg CO2e of CO2,1.1519,2024,2024,"DESNZ, UK, 2024",13,
6200,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,0% Laden,,miles,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6201,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,0% Laden,,miles,kg CO2e of N2O,0.02299,2024,2024,"DESNZ, UK, 2024",13,
6202,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,50% Laden,,miles,kg CO2e of CO2,1.53158,2024,2024,"DESNZ, UK, 2024",13,
6203,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,50% Laden,,miles,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6204,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,50% Laden,,miles,kg CO2e of N2O,0.02299,2024,2024,"DESNZ, UK, 2024",13,
6205,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,100% Laden,,miles,kg CO2e of CO2,1.91126,2024,2024,"DESNZ, UK, 2024",13,
6206,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,100% Laden,,miles,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6207,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,100% Laden,,miles,kg CO2e of N2O,0.02299,2024,2024,"DESNZ, UK, 2024",13,
6208,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,Average laden,,miles,kg CO2e of CO2,1.66364,2024,2024,"DESNZ, UK, 2024",13,
6209,Scope 3,Business travel- land,Cars (by market segment),Mini,Petrol,,km,kg CO2e of N2O,0.00032,2024,2024,"DESNZ, UK, 2024",13,
6210,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,Average laden,,miles,kg CO2e of CH4,0.00022,2024,2024,"DESNZ, UK, 2024",13,
6211,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,Average laden,,miles,kg CO2e of N2O,0.02299,2024,2024,"DESNZ, UK, 2024",13,
6212,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,0% Laden,,km,kg CO2e of CO2,0.7414,2024,2024,"DESNZ, UK, 2024",13,
6213,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,0% Laden,,km,kg CO2e of CH4,0.00016,2024,2024,"DESNZ, UK, 2024",13,
6214,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,0% Laden,,km,kg CO2e of N2O,0.01195,2024,2024,"DESNZ, UK, 2024",13,
6215,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,50% Laden,,km,kg CO2e of CO2,0.94235,2024,2024,"DESNZ, UK, 2024",13,
6216,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,50% Laden,,km,kg CO2e of CH4,0.00016,2024,2024,"DESNZ, UK, 2024",13,
6217,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,50% Laden,,km,kg CO2e of N2O,0.01195,2024,2024,"DESNZ, UK, 2024",13,
6218,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,100% Laden,,km,kg CO2e of CO2,1.14331,2024,2024,"DESNZ, UK, 2024",13,
6219,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,100% Laden,,km,kg CO2e of CH4,0.00016,2024,2024,"DESNZ, UK, 2024",13,
6220,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,100% Laden,,km,kg CO2e of N2O,0.01195,2024,2024,"DESNZ, UK, 2024",13,
6221,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,Average laden,,km,kg CO2e of CO2,1.01017,2024,2024,"DESNZ, UK, 2024",13,
6222,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,Average laden,,km,kg CO2e of CH4,0.00016,2024,2024,"DESNZ, UK, 2024",13,
6223,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,Average laden,,km,kg CO2e of N2O,0.01195,2024,2024,"DESNZ, UK, 2024",13,
6224,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,0% Laden,,miles,kg CO2e of CO2,1.19317,2024,2024,"DESNZ, UK, 2024",13,
6225,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,0% Laden,,miles,kg CO2e of CH4,0.00026,2024,2024,"DESNZ, UK, 2024",13,
6226,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,0% Laden,,miles,kg CO2e of N2O,0.01923,2024,2024,"DESNZ, UK, 2024",13,
6227,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,50% Laden,,miles,kg CO2e of CO2,1.51657,2024,2024,"DESNZ, UK, 2024",13,
6228,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,50% Laden,,miles,kg CO2e of CH4,0.00026,2024,2024,"DESNZ, UK, 2024",13,
6229,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,50% Laden,,miles,kg CO2e of N2O,0.01923,2024,2024,"DESNZ, UK, 2024",13,
6230,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,100% Laden,,miles,kg CO2e of CO2,1.83997,2024,2024,"DESNZ, UK, 2024",13,
6231,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,100% Laden,,miles,kg CO2e of CH4,0.00026,2024,2024,"DESNZ, UK, 2024",13,
6232,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,100% Laden,,miles,kg CO2e of N2O,0.01923,2024,2024,"DESNZ, UK, 2024",13,
6233,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,Average laden,,miles,kg CO2e of CO2,1.62571,2024,2024,"DESNZ, UK, 2024",13,
6234,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,Average laden,,miles,kg CO2e of CH4,0.00026,2024,2024,"DESNZ, UK, 2024",13,
6235,Scope 2,Passenger Evs,Cars (by market segment),Mini,Battery Electric Vehicle,,km,kg CO2e of CO2,0.03497,2024,2024,"DESNZ, UK, 2024",13,
6236,Scope 2,Passenger Evs,Cars (by market segment),Mini,Battery Electric Vehicle,,km,kg CO2e of CH4,0.00017,2024,2024,"DESNZ, UK, 2024",13,
6237,Scope 2,Passenger Evs,Cars (by market segment),Mini,Battery Electric Vehicle,,km,kg CO2e of N2O,0.00023,2024,2024,"DESNZ, UK, 2024",13,
6238,Scope 2,Passenger Evs,Cars (by market segment),Mini,Battery Electric Vehicle,,miles,kg CO2e of CO2,0.05629,2024,2024,"DESNZ, UK, 2024",13,
6239,Scope 2,Passenger Evs,Cars (by market segment),Mini,Battery Electric Vehicle,,miles,kg CO2e of CH4,0.00027,2024,2024,"DESNZ, UK, 2024",13,
6240,Scope 2,Passenger Evs,Cars (by market segment),Mini,Battery Electric Vehicle,,miles,kg CO2e of N2O,0.00037,2024,2024,"DESNZ, UK, 2024",13,
6241,Scope 2,Passenger Evs,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,,km,kg CO2e of CO2,0.02787,2024,2024,"DESNZ, UK, 2024",13,
6242,Scope 2,Passenger Evs,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,,km,kg CO2e of CH4,0.00012,2024,2024,"DESNZ, UK, 2024",13,
6243,Scope 2,Passenger Evs,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,,km,kg CO2e of N2O,0.00018,2024,2024,"DESNZ, UK, 2024",13,
